feat,bin,partition,cosNumL,cosDenL,cosNumR,cosDenR,cosNumTotal,cosDenTotal,gain_mlx,picked_by_mlx
0,26,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.2123764241018,0
0,27,0,101.730369143366,100.349413906126,8.16022260241522,8.08626288094317,109.890591745781,108.435676787069,14.1831580043656,0
0,27,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.1831580043656,0
0,28,0,103.573087831007,102.216235151999,7.10508895136907,7.03909741312106,110.678176782377,109.25533256512,14.2097410785176,0
0,28,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.2097410785176,0
0,29,0,104.99459650146,103.665550976125,6.19279880344444,6.13381976722116,111.187395304904,109.799370743346,14.2263974956484,0
0,29,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.2263974956484,0
0,30,0,106.766332239658,105.458989395907,5.25853783482438,5.20715147161762,112.024870074482,110.666140867524,14.2547502187236,0
0,30,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.2547502187236,0
0,31,0,108.301827481675,107.017616088612,4.42699151248777,4.38257353744609,112.728818994163,111.400189626058,14.2783438331479,0
0,31,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.2783438331479,0
0,32,0,107.659445513549,106.417221142239,4.10136981017666,4.0592324491132,111.760815323726,110.476453591352,14.2428253842543,0
0,32,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.2428253842543,0
0,33,0,106.780068066805,105.584768797401,3.77594846778376,3.73606168819449,110.556016534589,109.320830485595,14.1987071975587,0
0,33,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.1987071975587,0
0,34,0,105.760306181333,104.610737635884,3.49593033825569,3.45793109544856,109.256236519589,108.068668731332,14.1511527566854,0
0,34,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.1511527566854,0
0,35,0,105.910181789384,104.791412263439,3.02680772333949,2.99292554733196,108.936989512723,107.784337810771,14.1386123841165,0
0,35,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.1386123841165,0
0,36,0,106.471598920039,105.373953570348,2.56861916066856,2.53909480249995,109.040218080707,107.913048372848,14.1413453815348,0
0,36,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.1413453815348,0
0,37,0,104.131803184811,103.08700248396,2.56221117687437,2.53182922616045,106.694014361685,105.61883171012,14.0562701958212,0
0,37,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.0562701958212,0
0,38,0,103.688935878007,102.675688947603,2.25334586874163,2.22575387851214,105.942281746749,104.901442826115,14.0282616436019,0
0,38,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,14.0282616436019,0
0,39,0,102.166064277717,101.193054141739,2.13959899412705,2.11251546255582,104.305663271844,103.305569604295,13.9683282017351,0
0,39,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.9683282017351,0
0,40,0,101.842287279562,100.893446093728,1.88536015029835,1.86076849616402,103.72764742986,102.754214589892,13.9466524918785,0
0,40,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.9466524918785,0
0,41,0,101.89723767573,100.970899151405,1.54811482933569,1.52719435866899,103.445352505066,102.498093510074,13.935574639912,0
0,41,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.935574639912,0
0,42,0,101.528272797329,100.627134281376,1.29785191699553,1.27965773124326,102.826124714324,101.906792012619,13.9123211347687,0
0,42,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.9123211347687,0
0,43,0,102.063468557815,101.178525188817,0.950469208369827,0.936627423781917,103.013937766185,102.115152612599,13.9183192176254,0
0,43,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.9183192176254,0
0,44,0,100.345866678948,99.4954779782792,0.912135496528213,0.898315261732331,101.258002175476,100.393793240012,13.8538321951777,0
0,44,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.8538321951777,0
0,45,0,99.5550837865754,98.7300416557474,0.767217156929765,0.755103201820348,100.322300943505,99.4851448575678,13.8190286563628,0
0,45,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.8190286563628,0
0,46,0,97.9340056249425,97.1399461198754,0.733789464432038,0.721694033699642,98.6677950893746,97.8616401535751,13.7578948897923,0
0,46,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.7578948897923,0
0,47,0,97.6733583791487,96.8981729951872,0.548094361178787,0.538644458399842,98.2214527403275,97.436817453587,13.7408702076037,0
0,47,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.7408702076037,0
0,48,0,96.8291614768525,96.0746485302796,0.467358791272238,0.458963124363155,97.2965202681247,96.5336116546427,13.7063702385504,0
0,48,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.7063702385504,0
0,49,0,96.9787786798647,96.2384826594077,0.281332491311698,0.27602433109827,97.2601111711764,96.5145069905059,13.7044015604464,0
0,49,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.7044015604464,0
0,50,0,95.8255448953586,95.1086455569894,0.229530686361735,0.224970474049913,96.0550755817204,95.3336160310393,13.6594713322579,0
0,50,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.6594713322579,0
0,51,0,94.2662172751082,93.5747780285915,0.2160897743642,0.211556422454462,94.4823070494724,93.786334451046,13.600831543432,0
0,51,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.600831543432,0
0,52,0,92.9715368074702,92.3010689939548,0.2026862051616,0.198215185930094,93.1742230126318,92.4992841798849,13.5518732887855,0
0,52,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.5518732887855,0
0,53,0,92.5874884748515,91.9323883205483,0.111557290034911,0.108942666049718,92.6990457648864,92.041330986598,13.5336858193858,0
0,53,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.5336858193858,0
0,54,0,89.925140122198,89.3006599824605,0.193180565916199,0.188351051768294,90.1183206881142,89.4890110342288,13.4369361177095,0
0,54,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.4369361177095,0
0,55,0,89.1780749573711,88.5700426281163,0.130704934488224,0.127203909457289,89.3087798918593,88.6972465375736,13.4061079486034,0
0,55,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.4061079486034,0
0,56,0,87.6208262495567,87.0327670129825,0.152954130925363,0.148584012898924,87.7737803804821,87.1813510258815,13.3480125264554,0
0,56,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.3480125264554,0
0,57,0,85.6821152674485,85.117178243707,0.20559347691713,0.199234915775363,85.8877087443656,85.3164131594824,13.2763712639712,0
0,57,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.2763712639712,0
0,58,0,84.0856254739329,83.5407942073631,0.237938169525532,0.229917781788716,84.3235636434584,83.7707119891518,13.2166284779573,0
0,58,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.2166284779573,0
0,59,0,82.9843581605568,82.4557953697252,0.2190198232621,0.210907977956096,83.2033779838189,82.6667033476813,13.1735621831255,0
0,59,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.1735621831255,0
0,60,0,82.787629954581,82.2691270529866,0.105602320370792,0.10126249898569,82.8932322749518,82.3703895519723,13.1612535597709,0
0,60,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.1612535597709,0
0,61,0,82.0410653572626,81.5356789176902,0.0632652613587337,0.0603453262190999,82.1043306186213,81.5960242439093,13.1306893143538,0
0,61,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.1306893143538,0
0,62,0,80.4622774085881,79.9746272424755,0.0961633443807283,0.091102115729111,80.5584407529689,80.0657293582046,13.0710894717834,0
0,62,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.0710894717834,0
0,63,0,79.5993146780053,79.1245672743592,0.0673556791166958,0.0632318620279185,79.666670357122,79.1877991363871,13.0363963097056,0
0,63,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.0363963097056,0
0,64,0,79.7468606709343,79.277761490517,0.00140078150367865,0.00130072568198732,79.748261452438,79.279062216199,13.0391495927508,0
0,64,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.0391495927508,0
0,65,0,78.8994584658321,78.4425117951805,0.00184226826782064,0.00167971518536588,78.9013007340999,78.4441915103659,13.0061621047647,0
0,65,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,13.0061621047647,0
0,66,0,77.4806964921237,77.0387913790508,4.58735743622199e-05,4.05804696281176e-05,77.4807423656981,77.0388319595204,12.9508440181177,0
0,66,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,12.9508440181177,0
0,67,0,76.6218390719711,76.1913793019038,0.00737561916020092,0.00614634930016743,76.6292146911313,76.197525651204,12.9175275289833,0
0,67,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,12.9175275289833,0
0,68,0,75.1166966617428,74.7001530573338,0.00953199796305817,0.0069323621549514,75.1262286597058,74.7070854194888,12.858728071199,0
0,68,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,12.858728071199,0
0,69,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,12.8244792165028,0
0,69,1,0,0,89.2097129447215,88.6240911967255,89.2097129447215,88.6240911967255,12.8244792165028,0
0,70,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,12.8638633437489,0
0,70,1,0.0486192151438445,0.0353594291955233,90.1425465656349,89.5402578357977,90.1911657807787,89.5756172649932,12.8638633437489,0
0,71,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,12.9038007090097,0
0,71,1,0.11818746753086,0.0995262884470399,91.0791254109807,90.4595395238311,91.1973128785115,90.5590658122781,12.9038007090097,0
0,72,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,12.9492272865761,0
0,72,1,0.131318643116034,0.116166491987261,92.2258606414286,91.5883546922943,92.3571792845446,91.7045211842816,12.9492272865761,0
0,73,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,12.9580822781256,0
0,73,1,0.42640683669186,0.388782704042579,92.1260094308238,91.4772347165222,92.5524162675156,91.8660174205648,12.9580822781256,0
0,74,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.0223373398596,0
0,74,1,0.351126898529141,0.32604640577706,93.8582664904826,93.1846425683021,94.2093933890118,93.5106889740792,13.0223373398596,0
0,75,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.0450499615449,0
0,75,1,0.582042396296747,0.547119852518942,94.193654639292,93.5044327760777,94.7756970355888,94.0515526285967,13.0450499615449,0
0,76,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.0936818521842,0
0,76,1,0.640305076922483,0.607185848805803,95.3855354276819,94.673703073744,96.0258405046044,95.2808889225498,13.0936818521842,0
0,77,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.1477519859795,0
0,77,1,0.674749464699716,0.644079034486093,96.7473532098167,96.0106982361379,97.4221026745164,96.654777270624,13.1477519859795,0
0,78,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.227083621078,0
0,78,1,0.572904459238556,0.549678602782939,98.9166308952154,98.1478487898122,99.489535354454,98.6975273925951,13.227083621078,0
0,79,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.2499270328493,0
0,79,1,0.825685480248933,0.795477474873972,99.2425012986259,98.4548623994305,100.068186778875,99.2503398743045,13.2499270328493,0
0,80,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.2669014020415,0
0,80,1,1.09666675046934,1.0597004555097,99.3984405044215,98.5946795299923,100.495107254891,99.654379985502,13.2669014020415,0
0,81,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.3162245103955,0
0,81,1,1.21373438147934,1.17619620473255,100.564276198751,99.7331664781005,101.778010580231,100.909362682833,13.3162245103955,0
0,82,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.350825808902,0
0,82,1,1.45350135615362,1.4119727459778,101.21860587705,100.363237376681,102.672107233204,101.775210122659,13.350825808902,0
0,83,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.3930937263439,0
0,83,1,1.65389492461639,1.60998620980357,102.118355771017,101.235488141873,103.772250695634,102.845474351677,13.3930937263439,0
0,84,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.4272876233813,0
0,84,1,1.86531557702304,1.81868268759747,102.79678270366,101.889752268039,104.662098280683,103.708434955637,13.4272876233813,0
0,85,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.445812303154,0
0,85,1,2.29494864137268,2.24116078259051,102.835179499903,101.905945950205,105.130128141276,104.147106732796,13.445812303154,0
0,86,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.4721757177535,0
0,86,1,2.69038876086501,2.63104194996357,103.117819397763,102.163024773709,105.808208158628,104.794066723673,13.4721757177535,0
0,87,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.5052813810815,0
0,87,1,3.0519214586966,2.98833976164042,103.615780485608,102.632086367074,106.667701944305,105.620426128714,13.5052813810815,0
0,88,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.5430798731611,0
0,88,1,3.30661190488832,3.24091762863226,104.351486631681,103.338365402247,107.658098536569,106.57928303088,13.5430798731611,0
0,89,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6106658168072,0
0,89,1,3.39884940489289,3.33472017083831,106.051572523256,104.994580106081,109.450421928149,108.329300276919,13.6106658168072,0
0,90,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6034594357047,0
0,90,1,4.20397125191368,4.12845081026253,105.020123924389,103.94483255315,109.224095176303,108.073283363412,13.6034594357047,0
0,91,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6272771005325,0
0,91,1,4.76031229834604,4.67870694466011,105.07491609065,103.968864342327,109.835228388996,108.647571286987,13.6272771005325,0
0,92,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6084534517991,0
0,92,1,5.80913560700226,5.71390387573993,103.484526750642,102.363755702801,109.293662357644,108.077659578541,13.6084534517991,0
0,93,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6434113622473,0
0,93,1,6.32121744990368,6.22193131194708,103.88260469682,102.724062637004,110.203822146724,108.945993948951,13.6434113622473,0
0,94,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6509007920385,0
0,94,1,7.18039730206207,7.07215010655359,103.190664400915,102.0045648101,110.371061702977,109.076714916653,13.6509007920385,0
0,95,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6282573986119,0
0,95,1,8.46214687235874,8.33950706261441,101.261593991648,100.06086362811,109.723740864006,108.400370690725,13.6282573986119,0
0,96,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6511962473436,0
0,96,1,9.09591354097231,8.96840073432316,101.214434977675,99.9801125998983,110.310348518647,108.948513334221,13.6511962473436,0
0,97,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6603071238405,0
0,97,1,10.0786579562905,9.94245987580007,100.43934327332,99.1733011312191,110.51800122961,109.115761007019,13.6603071238405,0
0,98,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6595286835702,0
0,98,1,11.2433472427833,11.0966948874427,99.2140987920737,97.9200018513075,110.457446034857,109.01669673875,13.6595286835702,0
0,99,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.651646075744,0
0,99,1,12.5651289608042,12.4067449823067,97.6391637031459,96.3197155449953,110.20429266395,108.726460527302,13.651646075744,0
0,100,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6906105625906,0
0,100,1,13.1130941106691,12.9525256113548,98.1039740676288,96.73508140622,111.217068178298,109.687607017575,13.6906105625906,0
0,101,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7306038296458,0
0,101,1,13.8480892345731,13.6838826428588,98.4035692277639,96.9774305433035,112.251658462337,110.661313186162,13.7306038296458,0
0,102,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7502537153063,0
0,102,1,14.9145249084889,14.7430935877017,97.8201962566078,96.3455199311313,112.734721165097,111.088613518833,13.7502537153063,0
0,103,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7438740495666,0
0,103,1,16.402727643008,16.2197975949447,96.1091246568252,94.5995572538384,112.511852299833,110.819354848783,13.7438740495666,0
0,104,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7659950827778,0
0,104,1,17.3548034787097,17.1661643104629,95.7077648312008,94.1473121437355,113.06256830991,111.313476454198,13.7659950827778,0
0,105,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7605432429837,0
0,105,1,18.9424939102093,18.7423971435522,93.9168853524937,92.3160293521671,112.859379262703,111.058426495719,13.7605432429837,0
0,106,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7771713099184,0
0,106,1,20.2680263162777,20.0597931691927,92.9800233295952,91.3196657701382,113.248049645873,111.379458939331,13.7771713099184,0
0,107,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7375831407336,0
0,107,1,22.506399611404,22.28133561529,89.6145531354447,87.9342802641551,112.120952746849,110.215615879445,13.7375831407336,0
0,108,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7357747770003,0
0,108,1,24.2453641625576,24.0092080181171,87.7613242644584,86.029192864502,112.006688427016,110.038400882619,13.7357747770003,0
0,109,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7636274819919,0
0,109,1,25.5908129853419,25.347862229152,87.0905214397745,85.2761355764459,112.681334425116,110.623997805598,13.7636274819919,0
0,110,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7439965213559,0
0,110,1,27.7492905190864,27.4923526439097,84.3304693234061,82.4702383824486,112.079759842492,109.962591026358,13.7439965213559,0
0,111,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7604489540884,0
0,111,1,29.4201412298801,29.1542965802125,83.0152036113013,81.0695347766615,112.435344841181,110.223831356874,13.7604489540884,0
0,112,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.769814068976,0
0,112,1,31.0290434964313,30.7544501911532,81.5760424424945,79.5534959356558,112.605085938926,110.307946126809,13.769814068976,0
0,113,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7491477544679,0
0,113,1,33.4386903497389,33.1495950441216,78.5187133115853,76.4341457015432,111.957403661324,109.583740745665,13.7491477544679,0
0,114,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7274955212938,0
0,114,1,35.9580769002674,35.6542058278707,75.3194886785023,73.1675032876879,111.27756557877,108.821709115559,13.7274955212938,0
0,115,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6848980510396,0
0,115,1,38.9121636315443,38.590575502358,71.1296690174423,68.9297823467997,110.041832648987,107.520357849158,13.6848980510396,0
0,116,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.702782692909,0
0,116,1,40.6978044291914,40.3678222311169,69.6977939568563,67.3745341582945,110.395598386048,107.742356389411,13.702782692909,0
0,117,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7154308674144,0
0,117,1,42.980916776591,42.6397983894752,67.5950499204699,65.1220602892332,110.575966697061,107.761858678708,13.7154308674144,0
0,118,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6570604961153,0
0,118,1,46.4859339665872,46.1246443243599,62.4115495471366,59.8813515925229,108.897483513724,106.005995916883,13.6570604961153,0
0,119,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6839567488251,0
0,119,1,48.8147303108031,48.4430445470153,60.575714304569,57.8222727452704,109.390444615372,106.265317292286,13.6839567488251,0
0,120,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.7032715138033,0
0,120,1,51.0770802115511,50.6949574169509,58.5963120992452,55.6168386026734,109.673392310796,106.311796019624,13.7032715138033,0
0,121,0,74.2600902014557,73.8542973588248,0,0,74.2600902014557,73.8542973588248,13.6158153197717,0
